,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Glyma.15G061600.Wm82.a4.v1,2.378807879664057,-0.1267222186621012,0.13022966282785142,-0.9730672406762916,0.3305198842617326,0.531853115573253
Glyma.13G202200.Wm82.a4.v1,9.396386284009877,0.09250151313969517,0.09510437726936045,0.9726315002064175,0.3307364810511192,0.5321382136303342
Glyma.11G087100.Wm82.a4.v1,1.0683139813698883,0.19606264835889195,0.2015848716991902,0.9726059634646659,0.33074917763938305,0.5321382136303342
Glyma.08G097300.Wm82.a4.v1,0.5797587602976805,-0.5322283743201746,0.5473612402083685,-0.9723530553927544,0.3308749377891598,0.5322147482989084
Glyma.10G029500.Wm82.a4.v1,0.9362076694447079,-0.17416713675848217,0.1791096513576505,-0.9724050906151395,0.3308490604161116,0.5322147482989084
Glyma.07G050600.Wm82.a4.v1,0.3278842128611862,0.5143266307899605,0.5289025652664165,0.9724411726588738,0.3308311174063281,0.5322147482989084
Glyma.07G189900.Wm82.a4.v1,1.2544031872206436,-0.20385516295718364,0.2096945879628193,-0.9721527147535584,0.3309745804031834,0.5323330916692663
Glyma.06G176900.Wm82.a4.v1,1.8104592021259922,0.18938429946705462,0.19482382589589808,0.9720797679450663,0.33101086648253397,0.5323495230033349
Glyma.16G198500.Wm82.a4.v1,1.5925430645308174,0.18797121433733416,0.19339998709749665,0.9719298183953563,0.33108546427316665,0.5324275618568328
Glyma.20G090000.Wm82.a4.v1,2.026873615224369,0.12510096643058982,0.12879149146662572,0.9713449623572981,0.3313765258256971,0.5327697549295909
Glyma.19G121500.Wm82.a4.v1,0.6384902425917172,0.20598450572922236,0.2120599458095239,0.9713503648361836,0.33137383645182106,0.5327697549295909
Glyma.20G020400.Wm82.a4.v1,0.5030143341047221,-0.2758172576551962,0.2839457906087358,-0.9713729408134092,0.33136259819996683,0.5327697549295909
Glyma.01G228800.Wm82.a4.v1,0.342374721620991,0.29870612927064666,0.30753810888426125,0.9712816741780174,0.33140803196535806,0.532778461087436
Glyma.08G313400.Wm82.a4.v1,0.5100851449860875,0.24676078005803898,0.254090405699969,0.9711534734192804,0.3314718588392376,0.5328121149582441
Glyma.17G030900.Wm82.a4.v1,0.3301261568432131,0.29054980319427864,0.299185859792732,0.9711348103000718,0.33148115124532485,0.5328121149582441
Glyma.02G068400.Wm82.a4.v1,0.6572439923699717,-0.19818544415600958,0.20411493442027526,-0.9709502380063149,0.331573059245464,0.532875953863716
Glyma.03G021100.Wm82.a4.v1,0.5661713128881866,0.23288607780864273,0.2398464471625483,0.970979893860223,0.3315582909659093,0.532875953863716
Glyma.10G232600.Wm82.a4.v1,0.3222497677746954,0.27988763651738385,0.28831602837736076,0.970766828651838,0.33166440447556333,0.5329791868410048
Glyma.09G108000.Wm82.a4.v1,1.7998504128869737,0.14821285073198615,0.15268397905006284,0.9707164540386345,0.33168949590477415,0.5329791868410048
Glyma.12G049500.Wm82.a4.v1,1.5068725100598976,-0.15222712512994988,0.15687038820726548,-0.9704006401056351,0.3318468297453655,0.5330266589150092
Glyma.13G349900.Wm82.a4.v1,0.38090414622453267,-0.2815199066993245,0.2900836119066699,-0.970478493593424,0.33180803980789053,0.5330266589150092
Glyma.09G061000.Wm82.a4.v1,1.0151250638387628,-0.2310834577671503,0.23812498335029267,-0.9704292868221056,0.33183255638519205,0.5330266589150092
Glyma.19G173100.Wm82.a4.v1,2.8475949720947735,-0.11777382434747341,0.12135186678543786,-0.9705151430073112,0.33178978051689334,0.5330266589150092
Glyma.03G239600.Wm82.a4.v1,0.61317598230871,0.2532999560510436,0.2610276346894522,0.9703951704285934,0.3318495550825912,0.5330266589150092
Glyma.16G012600.Wm82.a4.v1,0.6124264070497595,0.2278237091624846,0.23478924500985635,0.9703328155125702,0.3318806252472356,0.5330346364282327
Glyma.05G181700.Wm82.a4.v1,0.9612466975876679,-0.17777552291403734,0.18322610341938475,-0.9702521616536721,0.3319208161850027,0.5330572604402481
Glyma.01G000211.Wm82.a4.v1,0.4650935381992432,0.2564110425566835,0.264350066422333,0.9699677629247655,0.33206256111946086,0.5332429614705404
