,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Glyma.13G011100.Wm82.a4.v1,1.5692976587135588,0.2653942630283871,0.2065748954104701,1.2847362817298842,0.19888445515987274,0.3059564590281659
Glyma.04G018900.Wm82.a4.v1,0.3021843434798759,-0.7189244638482861,0.5596613469291867,-1.2845705135667531,0.19894240812158848,0.30602691733711823
Glyma.02G152100.Wm82.a4.v1,0.5038145336574172,0.2851770413594431,0.22202960415979428,1.284409988652692,0.19899853979287385,0.3060945655756134
Glyma.16G129800.Wm82.a4.v1,0.19816786997762087,0.4696191862028398,0.3657377277507841,1.2840326566551021,0.1991305292274852,0.3062788809342063
Glyma.13G190900.Wm82.a4.v1,0.8434018725855712,0.27257025327350276,0.2122907135599009,1.283948076214804,0.19916012395008054,0.30629529822710655
Glyma.18G217700.Wm82.a4.v1,0.5589871363525122,0.31883733280252485,0.24832870912815494,1.2839326307534686,0.19916552866889847,0.30629529822710655
Glyma.01G167600.Wm82.a4.v1,1.3055743930250774,0.22119764530507294,0.1722985770895203,1.2838042486569485,0.19921045663747117,0.30633441697937885
Glyma.01G040700.Wm82.a4.v1,1.1792154630288891,-0.6514932855734962,0.5074763541657427,-1.283790427328398,0.1992152939233327,0.30633441697937885
Glyma.10G293800.Wm82.a4.v1,0.5573926943574404,0.28398941107234726,0.2212183024201601,1.2837518775140309,0.1992287863122979,0.30633645901224804
Glyma.02G255600.Wm82.a4.v1,0.5165775777744118,0.3160401821673123,0.24620058934947825,1.2836694786245932,0.19925762806414338,0.30636210071062475
Glyma.19G200100.Wm82.a4.v1,0.3406737678508184,0.3752156298798043,0.29234594015188725,1.2834644793933598,0.19932939635756608,0.306453735559987
Glyma.15G082900.Wm82.a4.v1,0.5213971650960542,0.27779464013938343,0.21648066809176758,1.283230704099751,0.19941126192647918,0.3065608820642528
Glyma.11G145900.Wm82.a4.v1,0.44818438016237155,-0.3316567861408177,0.2585087227904324,-1.2829616833072395,0.19950550048277582,0.3066171370130694
Glyma.07G259000.Wm82.a4.v1,0.8030475841461041,0.24377618223450392,0.1900119027523083,1.2829521661718242,0.19950883495133398,0.3066171370130694
Glyma.14G188600.Wm82.a4.v1,0.15235192674437123,0.5227260022448768,0.4074509211622874,1.2829177088463994,0.199520907923328,0.3066171370130694
Glyma.11G112700.Wm82.a4.v1,0.6618325646396703,-0.3444753485399115,0.26850181630410414,-1.2829535132446181,0.19950836298206776,0.3066171370130694
Glyma.04G212600.Wm82.a4.v1,0.2865651735107539,0.4131228146093436,0.32200855531940137,1.2829560202199153,0.19950748462391854,0.3066171370130694
Glyma.14G100000.Wm82.a4.v1,0.3657140767321024,0.6130974162331557,0.477879813523943,1.282953158686704,0.1995084872072267,0.3066171370130694
Glyma.20G230100.Wm82.a4.v1,0.23001922777396094,0.526849729531176,0.41073863322925946,1.2826885199209093,0.1996012234852289,0.3067191244971935
Glyma.20G195667.Wm82.a4.v1,0.2266799758444103,0.39523828581207787,0.3081403557121321,1.2826566805852382,0.19961238293490802,0.3067191244971935
Glyma.06G275000.Wm82.a4.v1,3.9150098253731977,0.32505514193614843,0.25343553737333757,1.2825949561182004,0.1996340181984142,0.3067191244971935
Glyma.13G001900.Wm82.a4.v1,0.6473495046441247,0.3300936872059895,0.25736506629974715,1.2825893271060222,0.19963599132881304,0.3067191244971935
Glyma.14G114000.Wm82.a4.v1,0.21547934494050744,0.452281465939805,0.3527902010095118,1.2820125520652168,0.19983824306083187,0.30701113195466867
Glyma.18G242300.Wm82.a4.v1,0.9157801969469744,-0.3499933534846006,0.2730799605790848,-1.2816515453657444,0.19996490966448122,0.307186989573637
Glyma.12G075500.Wm82.a4.v1,0.5782320766148519,0.29731854788476286,0.23203909947677806,1.2813295197024235,0.20007794843929128,0.30734189188402294
Glyma.16G001700.Wm82.a4.v1,1.860733475234253,-0.2901958499981993,0.22649739350014486,-1.2812326248602668,0.20011196999596326,0.30737540350157627
