,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Glyma.11G079000.Wm82.a4.v1,0.368711332991107,0.14850525154897912,0.2218127461555147,0.669507294431407,0.5031719291517822,0.6525040104731842
Glyma.19G099900.Wm82.a4.v1,0.7527035655800719,-0.12008452540553156,0.17946554301256365,-0.6691230159826554,0.5034170091479524,0.6527438987204299
Glyma.03G164100.Wm82.a4.v1,0.4985881985161771,0.1318028431565579,0.19706718225855113,0.6688218791479611,0.503609108239217,0.6529460151199917
Glyma.04G122200.Wm82.a4.v1,0.6809434438292022,-0.1117872544633326,0.167177677736367,-0.6686733299383244,0.5037038839583277,0.6530214280555608
Glyma.17G144700.Wm82.a4.v1,0.4838329637613617,0.15115661723788,0.22607349318293,0.6686171612147819,0.5037397225573101,0.6530214280555608
Glyma.19G009500.Wm82.a4.v1,0.5750174022687402,-0.16817094354433298,0.25161434141924394,-0.6683678783798885,0.503898794354723,0.6531380496559757
Glyma.06G078600.Wm82.a4.v1,0.7448358433021768,-0.11810261443365151,0.17670439652961933,-0.6683626256795204,0.5039021464811289,0.6531380496559757
Glyma.08G137600.Wm82.a4.v1,0.41877532839727233,-0.18057602029990616,0.2705018710104042,-0.6675592284275207,0.5044149906496104,0.6537557722654774
Glyma.14G006900.Wm82.a4.v1,0.29419403793541554,-0.1732643445616636,0.2596610509241268,-0.6672712135494345,0.5045989103489388,0.6539471284586859
Glyma.13G360400.Wm82.a4.v1,1.5809204868633624,-0.08646584400619142,0.12959986867525047,-0.6671753983243326,0.5046601035919682,0.6539794182626995
Glyma.19G257200.Wm82.a4.v1,0.4957362531587297,-0.1367737499422292,0.2050299738885053,-0.6670914859336927,0.5047136981974165,0.6540018572027622
Glyma.03G025400.Wm82.a4.v1,0.385824806128417,-0.16323974762885,0.24472963353879643,-0.6670207660118609,0.504758869140259,0.654013378422443
Glyma.16G005600.Wm82.a4.v1,3.6696800851375366,0.06702475238919721,0.10052726079490748,0.6667321068853053,0.5049432665112198,0.6542052799624665
Glyma.07G058400.Wm82.a4.v1,0.3065362658497612,-0.20353008972721387,0.30534504583994954,-0.6665576943203354,0.505054699620112,0.6542793575237026
Glyma.11G154400.Wm82.a4.v1,1.465584554033231,0.08680006093273267,0.13022698257118043,0.6665290035825628,0.5050730315249262,0.6542793575237026
Glyma.01G148800.Wm82.a4.v1,0.5098976880949584,0.1536963542083114,0.2306494353057293,0.666363453283918,0.5051788164926128,0.6543693701884263
Glyma.11G204100.Wm82.a4.v1,0.38744289174930596,-0.15972118930840662,0.2398031133912469,-0.6660513579230145,0.5053782740116479,0.6545336694883237
Glyma.14G011300.Wm82.a4.v1,0.3132270314398459,-0.1823664714100642,0.2737875233071907,-0.6660875894094279,0.5053551166458565,0.6545336694883237
Glyma.11G172500.Wm82.a4.v1,0.5600558651512444,0.16861988394323446,0.25319248561409097,0.665975072420752,0.5054270337411177,0.6545497943427536
