,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Glyma.06G276200.Wm82.a4.v1,2.2263415692597706,0.6739119435078077,0.14574858018144282,4.62379765668285,3.7677742167985884e-06,3.5107879458936036e-05
Glyma.15G273600.Wm82.a4.v1,0.8909672441508247,-0.8021985144670488,0.17349145061909216,-4.623850406486656,3.7668156829047583e-06,3.5107879458936036e-05
Glyma.10G104900.Wm82.a4.v1,1.1566562412671142,0.6021030765430826,0.13025858725735176,4.622367624435448,3.793849070369474e-06,3.5333480389167954e-05
Glyma.20G019300.Wm82.a4.v1,0.860441793234528,0.8213594587200673,0.1777638152908207,4.620509845472924,3.827981768368345e-06,3.5633868577221685e-05
Glyma.12G014200.Wm82.a4.v1,1.3395966334671594,-0.6269716363450913,0.1357231352376925,-4.6194897815105245,3.846848238559544e-06,3.579192163864871e-05
Glyma.09G061200.Wm82.a4.v1,1.7180074063773112,0.6102877961289336,0.1321221541011481,4.619117817756123,3.853750000012432e-06,3.58385519863834e-05
Glyma.10G048100.Wm82.a4.v1,7.551200056538817,0.42763147239456595,0.09259117304032495,4.6184907087020655,3.865412846834235e-06,3.592939137336802e-05
Glyma.08G271402.Wm82.a4.v1,0.5631319303256294,0.8910487921804894,0.19296100008803543,4.6177662417481375,3.87892845546585e-06,3.603735491060434e-05
Glyma.05G156400.Wm82.a4.v1,0.7044856537575304,-0.746171735567288,0.161604417282543,-4.6172731421240165,3.888153585728693e-06,3.610537134798603e-05
Glyma.13G012400.Wm82.a4.v1,2.273647481133094,0.6931134271421697,0.15012595661472847,4.616879337667915,3.895536157356043e-06,3.6156219586776934e-05
Glyma.15G018800.Wm82.a4.v1,0.6292233116283183,0.8971853768158555,0.19434997863093356,4.616338952728116,3.905688514513734e-06,3.623271311751929e-05
Glyma.03G226600.Wm82.a4.v1,1.254946217563004,0.7635706165561347,0.16544894938424373,4.615143338159221,3.92824105208835e-06,3.6424110919168357e-05
Glyma.14G216900.Wm82.a4.v1,1.001819654032876,0.5628378866869312,0.1219650108142831,4.614748794996363,3.93571055912935e-06,3.6475534517209546e-05
Glyma.07G054300.Wm82.a4.v1,0.5429328184055326,0.7872036757385127,0.17061536179219794,4.6139085453353985,3.951663593410997e-06,3.660549343344373e-05
Glyma.16G143200.Wm82.a4.v1,1.039937646754662,-0.9331888880836543,0.2023262637197221,-4.612297340578479,3.982427563817017e-06,3.687245677006752e-05
Glyma.10G069000.Wm82.a4.v1,1.4646085308365182,0.648382016091499,0.14059529641054835,4.611690665654824,3.994070655278736e-06,3.696220974397042e-05
Glyma.18G300200.Wm82.a4.v1,0.36623464505484865,1.0466269117465379,0.22702685784246765,4.610145784921999,4.023866963234968e-06,3.719054554145481e-05
Glyma.02G228700.Wm82.a4.v1,0.6034649572434537,0.9007667782938509,0.19538958283100133,4.610106461371346,4.024628174826773e-06,3.719054554145481e-05
Glyma.03G123200.Wm82.a4.v1,0.44213920986278854,0.876898011967294,0.19020524932345012,4.610272403555492,4.021416861185741e-06,3.719054554145481e-05
Glyma.16G041200.Wm82.a4.v1,1.5426196716974263,0.9974912976478931,0.2164732466885306,4.607919513874705,4.067180292111356e-06,3.756545187482491e-05
Glyma.18G276200.Wm82.a4.v1,0.5618595860329634,1.086421675635021,0.23580073342790422,4.6073719103473145,4.077902490518172e-06,3.7646147529311384e-05
Glyma.11G112300.Wm82.a4.v1,0.6429053311344498,1.1641990638982567,0.2526948325407758,4.607134432439955,4.082560777027741e-06,3.7665754250936874e-05
Glyma.13G276500.Wm82.a4.v1,0.7641409405755502,0.6706955895515442,0.14557991878765364,4.607061160199141,4.083999089754573e-06,3.7665754250936874e-05
Glyma.11G084200.Wm82.a4.v1,1.1455503942707321,0.6036265349207673,0.13102728318394616,4.606876676770822,4.08762259655786e-06,3.7680845734530936e-05
Glyma.02G267300.Wm82.a4.v1,1.42797357323754,0.5574582109958173,0.12104118566799592,4.605525036121758,4.114264804674647e-06,3.790801225764852e-05
Glyma.02G219200.Wm82.a4.v1,1.1204338717854627,0.535409626940277,0.11626961944678296,4.6048970443679496,4.126699703380191e-06,3.8004118395092366e-05
Glyma.11G216400.Wm82.a4.v1,0.5675170172679498,1.1117318554017461,0.24144528569203014,4.60448772986104,4.13482394109001e-06,3.8041985235783e-05
Glyma.12G071233.Wm82.a4.v1,1.108368924701969,0.81959755794774,0.17799594221214302,4.604585631344952,4.132879359914917e-06,3.8041985235783e-05
Glyma.02G078600.Wm82.a4.v1,1.4207534795265238,-0.5566327978014366,0.1209007181273484,-4.60404873042291,4.14355441151285e-06,3.810382092682186e-05
Glyma.20G058400.Wm82.a4.v1,1.1106299674310378,0.8117760777040434,0.17643378484664735,4.601023995543839,4.2041898707239635e-06,3.864267975214144e-05
Glyma.06G217400.Wm82.a4.v1,1.7523784411733656,0.6093734818123873,0.13248214246458856,4.599665060332702,4.23170778797834e-06,3.887676505602969e-05
Glyma.11G152960.Wm82.a4.v1,1.2615890414306,0.5534821779492664,0.12035891387799236,4.59859731295291,4.253450258255011e-06,3.905759021648016e-05
Glyma.14G078100.Wm82.a4.v1,0.8755813151850276,0.8789300751379777,0.19113719698942447,4.598425052694523,4.256967995185267e-06,3.9070971502760424e-05
