,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Glyma.09G054200.Wm82.a4.v1,4.166345591374441,-2.8779153441859147,0.12113808036851063,-23.757313434644928,9.232409420215575e-125,2.2779966721618862e-122
Glyma.16G014900.Wm82.a4.v1,1.8922157734225786,3.170759414003625,0.1336183272166282,23.729973874489865,1.769015427687356e-124,4.317919377258385e-122
Glyma.12G166200.Wm82.a4.v1,9.102917143707371,2.295906368847839,0.09678554937895047,23.721582235985814,2.159493570659485e-124,5.214947239784076e-122
Glyma.19G247500.Wm82.a4.v1,2.091756333200845,3.0355460512578936,0.12821027630119455,23.676308474109504,6.326314080154432e-124,1.5116561012579538e-121
Glyma.13G048500.Wm82.a4.v1,2.562582878914563,2.244846965122134,0.0948360825524248,23.670810779021757,7.207334536256697e-124,1.7042343122190315e-121
Glyma.09G066700.Wm82.a4.v1,3.639179111364834,2.0411804107635807,0.08630525999573897,23.65070693100695,1.1607113638642422e-123,2.7163039133730205e-121
Glyma.13G191900.Wm82.a4.v1,2.7271299399545708,-2.745701495108396,0.1163057853722644,-23.60760891059825,3.219481915483807e-123,7.457371375661472e-121
Glyma.08G293100.Wm82.a4.v1,10.705248526385558,-1.8787749957686188,0.07959967354874702,-23.602797750395958,3.607416836015443e-123,8.271551735106117e-121
Glyma.20G197100.Wm82.a4.v1,2.115080698275999,3.3357606513417077,0.14156850042351315,23.5628733889426,9.264672560489965e-123,2.103080671231222e-120
Glyma.10G271600.Wm82.a4.v1,6.342519764409046,-2.2092768778471763,0.09408950365355213,-23.48058807900588,6.44047352693676e-122,1.4475123669451926e-119
Glyma.13G180900.Wm82.a4.v1,1.8631838081781824,2.30698346653095,0.09836929319529499,23.452272468308163,1.2531815752358094e-121,2.7889433095934194e-119
Glyma.08G175900.Wm82.a4.v1,11.41166462658182,2.4349718010484875,0.103857848167176,23.445236388192892,1.4784169292845102e-121,3.258258669394018e-119
Glyma.19G177700.Wm82.a4.v1,3.0647098984728904,-3.3989210434917783,0.1451097273499004,-23.423109570704536,2.485406792207668e-121,5.42487828683789e-119
Glyma.20G130366.Wm82.a4.v1,4.9153578866818615,-2.845507999118948,0.12187520825011791,-23.34771804680133,1.453719471713012e-120,3.142803048370036e-118
