,conservation_score
Glyma.08G175800.Wm82.a4.v1,0.9901873501932201
Glyma.12G215900.Wm82.a4.v1,0.9901775668933132
Glyma.01G044000.Wm82.a4.v1,0.9901775668933132
Glyma.11G099400.Wm82.a4.v1,0.9901384336936849
Glyma.05G003200.Wm82.a4.v1,0.9901384336936849
Glyma.15G243300.Wm82.a4.v1,0.9900993004940567
Glyma.17G015600.Wm82.a4.v1,0.9900406006946143
Glyma.16G178000.Wm82.a4.v1,0.9899965758450325
Glyma.17G128400.Wm82.a4.v1,0.9899280927456832
Glyma.05G063500.Wm82.a4.v1,0.9898400430465196
Glyma.18G049600.Wm82.a4.v1,0.9898204764467055
Glyma.01G186000.Wm82.a4.v1,0.9898106931467984
Glyma.14G008000.Wm82.a4.v1,0.9898106931467984
Glyma.17G088200.Wm82.a4.v1,0.9898009098468914
Glyma.13G277900.Wm82.a4.v1,0.9896688352981461
Glyma.15G261900.Wm82.a4.v1,0.9896101354987037
Glyma.12G022700.Wm82.a4.v1,0.9896052438487501
Glyma.10G122200.Wm82.a4.v1,0.9895954605488432
Glyma.18G158100.Wm82.a4.v1,0.9895905688988896
Glyma.12G064000.Wm82.a4.v1,0.9895710022990755
Glyma.03G063200.Wm82.a4.v1,0.989534314924424
Glyma.19G139300.Wm82.a4.v1,0.9894976275497726
Glyma.15G194300.Wm82.a4.v1,0.9894902900748422
Glyma.11G189500.Wm82.a4.v1,0.9894878442498655
Glyma.14G096800.Wm82.a4.v1,0.9894658318250746
Glyma.10G245700.Wm82.a4.v1,0.9894242528004696
Glyma.19G173400.Wm82.a4.v1,0.9893704446509808
Glyma.08G242100.Wm82.a4.v1,0.9893704446509808
Glyma.15G193000.Wm82.a4.v1,0.9893362031013061
Glyma.17G123300.Wm82.a4.v1,0.9893215281514455
Glyma.03G146100.Wm82.a4.v1,0.9893019615516314
Glyma.17G064600.Wm82.a4.v1,0.9892530450520961
Glyma.07G222500.Wm82.a4.v1,0.9892530450520961
Glyma.16G026200.Wm82.a4.v1,0.9891796703027931
Glyma.11G245400.Wm82.a4.v1,0.989160103702979
Glyma.18G174600.Wm82.a4.v1,0.9891527662280487
Glyma.10G157300.Wm82.a4.v1,0.9891356454532114
Glyma.13G335600.Wm82.a4.v1,0.9891111872034437
Glyma.01G214300.Wm82.a4.v1,0.9891014039035366
Glyma.13G136300.Wm82.a4.v1,0.9890916206036297
Glyma.03G172500.Wm82.a4.v1,0.9890378124541408
Glyma.02G251000.Wm82.a4.v1,0.9890182458543266
Glyma.13G286300.Wm82.a4.v1,0.9889986792545126
Glyma.02G218300.Wm82.a4.v1,0.9889791126546984
Glyma.05G178200.Wm82.a4.v1,0.9887981216064179
Glyma.05G234800.Wm82.a4.v1,0.9886953969573937
Glyma.08G200200.Wm82.a4.v1,0.9886122389081837
Glyma.10G236000.Wm82.a4.v1,0.9885975639583231
Glyma.13G046700.Wm82.a4.v1,0.9885731057085555
Glyma.09G249400.Wm82.a4.v1,0.9885535391087413
Glyma.03G211000.Wm82.a4.v1,0.9884752727094849
Glyma.09G027900.Wm82.a4.v1,0.9884410311598102
Glyma.11G201200.Wm82.a4.v1,0.988401897960182
Glyma.04G174400.Wm82.a4.v1,0.9883578731106002
Glyma.20G007900.Wm82.a4.v1,0.9883383065107861
Glyma.02G263200.Wm82.a4.v1,0.9883383065107861
Glyma.08G199500.Wm82.a4.v1,0.9883236315609255
Glyma.11G207000.Wm82.a4.v1,0.9883040649611113
Glyma.01G030500.Wm82.a4.v1,0.9883040649611113
Glyma.18G244900.Wm82.a4.v1,0.9882918358362276
Glyma.19G161400.Wm82.a4.v1,0.9882209069119013
Glyma.15G250500.Wm82.a4.v1,0.9882160152619478
Glyma.08G205500.Wm82.a4.v1,0.9881768820623196
Glyma.04G200000.Wm82.a4.v1,0.9880888323631561
Glyma.09G209700.Wm82.a4.v1,0.9880496991635278
Glyma.18G289100.Wm82.a4.v1,0.9879812160641784
Glyma.02G308700.Wm82.a4.v1,0.9879665411143178
Glyma.13G132100.Wm82.a4.v1,0.9879592036393876
Glyma.07G057200.Wm82.a4.v1,0.9879298537396664
Glyma.05G139800.Wm82.a4.v1,0.9878735997652008
Glyma.08G062800.Wm82.a4.v1,0.9877806584160838
Glyma.02G232600.Wm82.a4.v1,0.9877757667661302
Glyma.14G003400.Wm82.a4.v1,0.9877757667661302
Glyma.09G130400.Wm82.a4.v1,0.9877708751161767
Glyma.05G149900.Wm82.a4.v1,0.9877244044416181
Glyma.18G281600.Wm82.a4.v1,0.9876485838673384
Glyma.08G297400.Wm82.a4.v1,0.9876192339676173
Glyma.11G043400.Wm82.a4.v1,0.9876094506677102
Glyma.08G263000.Wm82.a4.v1,0.9875947757178496
Glyma.20G233800.Wm82.a4.v1,0.9875507508682678
Glyma.07G013500.Wm82.a4.v1,0.9875018343687326
Glyma.17G214600.Wm82.a4.v1,0.9874724844690114
Glyma.02G303000.Wm82.a4.v1,0.9874480262192438
Glyma.16G027200.Wm82.a4.v1,0.9874431345692902
Glyma.11G142100.Wm82.a4.v1,0.9873844347698478
Glyma.14G222500.Wm82.a4.v1,0.9873453015702196
Glyma.13G003000.Wm82.a4.v1,0.9872327936212885
Glyma.12G169500.Wm82.a4.v1,0.9871838771217532
Glyma.17G130100.Wm82.a4.v1,0.9871740938218461
Glyma.01G096200.Wm82.a4.v1,0.9871594188719856
Glyma.07G201300.Wm82.a4.v1,0.9871520813970552
Glyma.04G015900.Wm82.a4.v1,0.9871056107224967
Glyma.09G131500.Wm82.a4.v1,0.9870811524727291
Glyma.06G157000.Wm82.a4.v1,0.9870811524727291
Glyma.09G147500.Wm82.a4.v1,0.9870615858729149
Glyma.18G215500.Wm82.a4.v1,0.9870371276231473
Glyma.11G049900.Wm82.a4.v1,0.9870077777234261
Glyma.19G027400.Wm82.a4.v1,0.9870028860734725
Glyma.19G232500.Wm82.a4.v1,0.9869735361737514
Glyma.08G220200.Wm82.a4.v1,0.9869148363743091
Glyma.09G185500.Wm82.a4.v1,0.9868659198747738
Glyma.05G238000.Wm82.a4.v1,0.9867680868757032
Glyma.08G062300.Wm82.a4.v1,0.9866898204764467
Glyma.12G028500.Wm82.a4.v1,0.9866800371765396
Glyma.14G162100.Wm82.a4.v1,0.9866702538766325
Glyma.07G030500.Wm82.a4.v1,0.9866604705767256
Glyma.09G214400.Wm82.a4.v1,0.9866457956268649
Glyma.19G167800.Wm82.a4.v1,0.9866457956268649
Glyma.16G039800.Wm82.a4.v1,0.9866457956268649
Glyma.14G177200.Wm82.a4.v1,0.9866017707772832
Glyma.05G166800.Wm82.a4.v1,0.9865675292276085
Glyma.17G062200.Wm82.a4.v1,0.9865381793278873
Glyma.10G216700.Wm82.a4.v1,0.986489262828352
Glyma.16G012100.Wm82.a4.v1,0.9864843711783985
Glyma.15G209000.Wm82.a4.v1,0.986406104779142
Glyma.05G184000.Wm82.a4.v1,0.986396321479235
Glyma.17G181000.Wm82.a4.v1,0.986322946729932
Glyma.09G218100.Wm82.a4.v1,0.9863180550799785
