,conservation_score
Glyma.06G143700.Wm82.a4.v1,0.9019565522918466
Glyma.02G207800.Wm82.a4.v1,0.9019515329170599
Glyma.15G080200.Wm82.a4.v1,0.9019314554179132
Glyma.02G161100.Wm82.a4.v1,0.9019163972935531
Glyma.15G227500.Wm82.a4.v1,0.9019013391691931
Glyma.09G213800.Wm82.a4.v1,0.9018712229204731
Glyma.10G166900.Wm82.a4.v1,0.9018511454213263
Glyma.06G153200.Wm82.a4.v1,0.9018511454213263
Glyma.10G171900.Wm82.a4.v1,0.9018059710482462
Glyma.18G015100.Wm82.a4.v1,0.9017106029272993
Glyma.19G215800.Wm82.a4.v1,0.901670447929006
Glyma.09G227400.Wm82.a4.v1,0.9016302929307125
Glyma.11G030700.Wm82.a4.v1,0.9015901379324192
Glyma.11G246600.Wm82.a4.v1,0.9015675507458791
Glyma.10G066500.Wm82.a4.v1,0.901544963559339
Glyma.02G047800.Wm82.a4.v1,0.9014144598148854
Glyma.06G161100.Wm82.a4.v1,0.9012287429477784
Glyma.01G069500.Wm82.a4.v1,0.9012136848234183
Glyma.05G184100.Wm82.a4.v1,0.9012136848234183
Glyma.20G066800.Wm82.a4.v1,0.9012086654486318
Glyma.06G223500.Wm82.a4.v1,0.9011986266990584
Glyma.13G038900.Wm82.a4.v1,0.901173529825125
Glyma.01G040400.Wm82.a4.v1,0.9011534523259783
Glyma.15G022700.Wm82.a4.v1,0.9010982392033249
Glyma.10G233300.Wm82.a4.v1,0.9010380067058847
Glyma.12G242500.Wm82.a4.v1,0.9009376192101511
Glyma.10G001200.Wm82.a4.v1,0.9008974642118578
Glyma.04G243600.Wm82.a4.v1,0.9008573092135643
Glyma.20G123800.Wm82.a4.v1,0.9008372317144177
Glyma.16G168000.Wm82.a4.v1,0.9008271929648443
Glyma.15G076500.Wm82.a4.v1,0.9007769992169775
Glyma.09G002300.Wm82.a4.v1,0.9007217860943241
Glyma.11G231000.Wm82.a4.v1,0.900691669845604
Glyma.18G070500.Wm82.a4.v1,0.9006866504708173
Glyma.15G196400.Wm82.a4.v1,0.9006314373481639
Glyma.08G155000.Wm82.a4.v1,0.9005912823498705
Glyma.13G221500.Wm82.a4.v1,0.9005762242255104
Glyma.08G134300.Wm82.a4.v1,0.9005762242255104
Glyma.04G059800.Wm82.a4.v1,0.9005260304776437
Glyma.08G104900.Wm82.a4.v1,0.9005159917280704
Glyma.18G203200.Wm82.a4.v1,0.9005109723532837
Glyma.05G099500.Wm82.a4.v1,0.9004858754793503
Glyma.19G045500.Wm82.a4.v1,0.9004507398558436
Glyma.09G156900.Wm82.a4.v1,0.9004457204810569
Glyma.19G126000.Wm82.a4.v1,0.9003955267331901
Glyma.09G096500.Wm82.a4.v1,0.9003553717348967
Glyma.13G264900.Wm82.a4.v1,0.9003453329853234
Glyma.08G100000.Wm82.a4.v1,0.9003403136105367
Glyma.03G054100.Wm82.a4.v1,0.9002449454895898
Glyma.13G215400.Wm82.a4.v1,0.9001294998694963
Glyma.16G120900.Wm82.a4.v1,0.9001144417451362
Glyma.20G107800.Wm82.a4.v1,0.9000993836207762
Glyma.18G065700.Wm82.a4.v1,0.9000441704981228
Glyma.05G243800.Wm82.a4.v1,0.8999136667536691
Glyma.02G252800.Wm82.a4.v1,0.8998785311301625
Glyma.10G029600.Wm82.a4.v1,0.8998684923805891
Glyma.20G024400.Wm82.a4.v1,0.8997781436344289
Glyma.11G098700.Wm82.a4.v1,0.8996727367639087
Glyma.13G337200.Wm82.a4.v1,0.899652659264762
Glyma.15G021000.Wm82.a4.v1,0.8996476398899753
Glyma.01G004100.Wm82.a4.v1,0.8995522717690284
Glyma.10G268000.Wm82.a4.v1,0.8995472523942418
Glyma.05G238000.Wm82.a4.v1,0.8995472523942418
Glyma.03G081300.Wm82.a4.v1,0.8995372136446684
Glyma.11G255300.Wm82.a4.v1,0.8995221555203083
Glyma.10G005700.Wm82.a4.v1,0.8994368261489349
Glyma.06G245200.Wm82.a4.v1,0.8994117292750015
Glyma.08G315600.Wm82.a4.v1,0.8993966711506415
Glyma.06G183900.Wm82.a4.v1,0.899356516152348
Glyma.02G026700.Wm82.a4.v1,0.8992762061557612
Glyma.10G058500.Wm82.a4.v1,0.8991507217860943
Glyma.02G080900.Wm82.a4.v1,0.8991055474130142
Glyma.08G211200.Wm82.a4.v1,0.8989700242937739
Glyma.04G229600.Wm82.a4.v1,0.8989700242937739
Glyma.09G207200.Wm82.a4.v1,0.898954966169414
Glyma.14G017600.Wm82.a4.v1,0.8988897142971871
Glyma.11G085400.Wm82.a4.v1,0.8988746561728271
Glyma.07G133200.Wm82.a4.v1,0.8988646174232537
Glyma.08G172200.Wm82.a4.v1,0.8988545786736805
Glyma.06G001600.Wm82.a4.v1,0.8988194430501737
Glyma.01G074000.Wm82.a4.v1,0.8987843074266669
Glyma.02G000900.Wm82.a4.v1,0.8987541911779469
Glyma.12G211000.Wm82.a4.v1,0.8987441524283736
Glyma.03G088800.Wm82.a4.v1,0.8986236874334933
Glyma.01G188500.Wm82.a4.v1,0.8986036099343466
Glyma.01G167600.Wm82.a4.v1,0.8985584355612665
Glyma.10G147200.Wm82.a4.v1,0.8985433774369065
Glyma.13G034600.Wm82.a4.v1,0.8985132611881864
Glyma.20G132651.Wm82.a4.v1,0.898488164314253
Glyma.11G133800.Wm82.a4.v1,0.8984178930672395
Glyma.11G174701.Wm82.a4.v1,0.8984078543176662
Glyma.02G085300.Wm82.a4.v1,0.8982622924488526
Glyma.08G233702.Wm82.a4.v1,0.8982221374505591
Glyma.05G055500.Wm82.a4.v1,0.8981945308892324
Glyma.09G060600.Wm82.a4.v1,0.8981769630774791
Glyma.18G222200.Wm82.a4.v1,0.8981719437026924
Glyma.18G005000.Wm82.a4.v1,0.898146846828759
Glyma.13G209200.Wm82.a4.v1,0.8980916337061056
Glyma.16G153900.Wm82.a4.v1,0.8980314012086654
Glyma.16G016700.Wm82.a4.v1,0.8979812074607987
Glyma.17G242000.Wm82.a4.v1,0.8979561105868653
Glyma.01G148800.Wm82.a4.v1,0.8978808199650652
Glyma.03G145900.Wm82.a4.v1,0.8978306262171983
Glyma.03G142200.Wm82.a4.v1,0.897790471218905
Glyma.08G172600.Wm82.a4.v1,0.8977603549701849
Glyma.15G042000.Wm82.a4.v1,0.8976850643483848
Glyma.14G021200.Wm82.a4.v1,0.8976599674744514
Glyma.05G038100.Wm82.a4.v1,0.8976449093500913
Glyma.11G060900.Wm82.a4.v1,0.897634870600518
Glyma.01G002200.Wm82.a4.v1,0.897634870600518
Glyma.07G244300.Wm82.a4.v1,0.897619812476158
Glyma.10G018200.Wm82.a4.v1,0.8975846768526512
Glyma.09G103400.Wm82.a4.v1,0.8975395024795711
Glyma.06G086600.Wm82.a4.v1,0.8975344831047845
Glyma.19G185800.Wm82.a4.v1,0.8975294637299978
Glyma.04G167400.Wm82.a4.v1,0.897479269982131
Glyma.01G118800.Wm82.a4.v1,0.8973889212359708
Glyma.07G059900.Wm82.a4.v1,0.8973788824863975
Glyma.02G116900.Wm82.a4.v1,0.8973688437368241
Glyma.11G000500.Wm82.a4.v1,0.8973688437368241
Glyma.20G223600.Wm82.a4.v1,0.8973588049872507
Glyma.07G065600.Wm82.a4.v1,0.8973236693637441
Glyma.14G119400.Wm82.a4.v1,0.8973035918645973
Glyma.08G206000.Wm82.a4.v1,0.8972483787419439
Glyma.07G222500.Wm82.a4.v1,0.8971730881201437
Glyma.18G099500.Wm82.a4.v1,0.8970927781235569
Glyma.04G231500.Wm82.a4.v1,0.8969773325034633
Glyma.08G162200.Wm82.a4.v1,0.8969120806312366
Glyma.03G211000.Wm82.a4.v1,0.8968970225068765
Glyma.17G062200.Wm82.a4.v1,0.8968669062581565
Glyma.08G035200.Wm82.a4.v1,0.896796635011143
Glyma.03G120700.Wm82.a4.v1,0.896641034392756
Glyma.08G171100.Wm82.a4.v1,0.896641034392756
Glyma.06G069600.Wm82.a4.v1,0.896641034392756
Glyma.10G289700.Wm82.a4.v1,0.8966360150179694
Glyma.08G366200.Wm82.a4.v1,0.896595860019676
Glyma.08G059800.Wm82.a4.v1,0.8965757825205293
Glyma.07G056500.Wm82.a4.v1,0.8965707631457426
Glyma.14G029901.Wm82.a4.v1,0.8965657437709559
Glyma.16G035800.Wm82.a4.v1,0.8963649687794888
Glyma.11G107200.Wm82.a4.v1,0.8963499106551288
Glyma.05G221800.Wm82.a4.v1,0.8962645812837553
Glyma.06G317400.Wm82.a4.v1,0.8962394844098219
Glyma.09G129400.Wm82.a4.v1,0.8961742325375951
Glyma.17G186500.Wm82.a4.v1,0.8961390969140883
Glyma.11G069000.Wm82.a4.v1,0.896114000040155
Glyma.11G082800.Wm82.a4.v1,0.896098941915795
Glyma.19G006400.Wm82.a4.v1,0.8960939225410083
Glyma.07G077700.Wm82.a4.v1,0.8960587869175015
Glyma.11G093900.Wm82.a4.v1,0.8960437287931415
Glyma.13G069200.Wm82.a4.v1,0.8960286706687814
Glyma.19G074200.Wm82.a4.v1,0.8959985544200615
Glyma.14G066400.Wm82.a4.v1,0.8959985544200615
Glyma.17G044500.Wm82.a4.v1,0.8959483606721946
Glyma.07G047700.Wm82.a4.v1,0.8959383219226214
Glyma.07G136500.Wm82.a4.v1,0.8959182444234746
Glyma.09G023700.Wm82.a4.v1,0.8958529925512478
Glyma.08G331900.Wm82.a4.v1,0.8958178569277411
Glyma.17G092900.Wm82.a4.v1,0.895787740679021
Glyma.09G116600.Wm82.a4.v1,0.8957124500572209
Glyma.03G073714.Wm82.a4.v1,0.8957074306824342
Glyma.01G015100.Wm82.a4.v1,0.8957024113076475
Glyma.01G093100.Wm82.a4.v1,0.8956572369345674
Glyma.20G055800.Wm82.a4.v1,0.895647198184994
Glyma.06G225800.Wm82.a4.v1,0.8956371594354208
Glyma.03G131900.Wm82.a4.v1,0.8956120625614873
Glyma.10G207500.Wm82.a4.v1,0.8956070431867007
Glyma.04G083900.Wm82.a4.v1,0.8955970044371273
Glyma.02G127600.Wm82.a4.v1,0.8955468106892606
Glyma.06G193600.Wm82.a4.v1,0.8955166944405405
Glyma.03G050300.Wm82.a4.v1,0.8954865781918204
Glyma.05G052600.Wm82.a4.v1,0.8953159194490734
Glyma.17G137600.Wm82.a4.v1,0.89529082257514
Glyma.02G036000.Wm82.a4.v1,0.8952707450759934
Glyma.03G232400.Wm82.a4.v1,0.8951151444576063
Glyma.15G124700.Wm82.a4.v1,0.895105105708033
Glyma.19G172200.Wm82.a4.v1,0.895074989459313
Glyma.14G074402.Wm82.a4.v1,0.8950599313349529
Glyma.06G072500.Wm82.a4.v1,0.8950197763366595
Glyma.20G198100.Wm82.a4.v1,0.8949896600879395
Glyma.20G175900.Wm82.a4.v1,0.8949896600879395
Glyma.05G195400.Wm82.a4.v1,0.8948942919669925
Glyma.12G016500.Wm82.a4.v1,0.8948842532174193
Glyma.20G013200.Wm82.a4.v1,0.8948591563434859
Glyma.17G034600.Wm82.a4.v1,0.8948491175939125
Glyma.06G135900.Wm82.a4.v1,0.8948139819704057
Glyma.18G072700.Wm82.a4.v1,0.894808962595619
Glyma.02G239700.Wm82.a4.v1,0.8946734394763788
Glyma.08G332600.Wm82.a4.v1,0.8946383038528721
Glyma.09G164200.Wm82.a4.v1,0.8946383038528721
Glyma.15G068500.Wm82.a4.v1,0.8945579938562853
Glyma.03G066800.Wm82.a4.v1,0.8944274901118316
Glyma.01G055400.Wm82.a4.v1,0.8944124319874717
Glyma.11G120900.Wm82.a4.v1,0.8943823157387516
Glyma.20G097700.Wm82.a4.v1,0.8943772963639649
Glyma.14G152700.Wm82.a4.v1,0.8942417732447246
Glyma.16G198600.Wm82.a4.v1,0.8941865601220712
Glyma.10G039900.Wm82.a4.v1,0.8941263276246311
Glyma.17G024800.Wm82.a4.v1,0.8941062501254844
Glyma.09G251500.Wm82.a4.v1,0.894096211375911
Glyma.06G042300.Wm82.a4.v1,0.894051037002831
Glyma.14G059200.Wm82.a4.v1,0.8940159013793242
Glyma.01G118900.Wm82.a4.v1,0.8938552813861506
Glyma.11G119300.Wm82.a4.v1,0.8938201457626438
Glyma.04G033500.Wm82.a4.v1,0.8938201457626438
Glyma.12G002100.Wm82.a4.v1,0.8937448551408437
Glyma.08G002100.Wm82.a4.v1,0.8936344288955368
Glyma.19G047300.Wm82.a4.v1,0.8935591382737367
Glyma.11G241400.Wm82.a4.v1,0.8933533439074829
Glyma.11G068600.Wm82.a4.v1,0.8933282470335495
Glyma.01G204200.Wm82.a4.v1,0.8933232276587628
Glyma.13G069800.Wm82.a4.v1,0.8932931114100428
Glyma.17G226300.Wm82.a4.v1,0.8932730339108961
Glyma.12G112000.Wm82.a4.v1,0.8932629951613227
Glyma.04G226900.Wm82.a4.v1,0.8932529564117494
Glyma.20G229100.Wm82.a4.v1,0.893102375168149
Glyma.08G311400.Wm82.a4.v1,0.8930672395446423
Glyma.09G019800.Wm82.a4.v1,0.8928363483044552
Glyma.12G142900.Wm82.a4.v1,0.8928263095548818
Glyma.10G290700.Wm82.a4.v1,0.8927811351818018
Glyma.13G158200.Wm82.a4.v1,0.8927660770574417
Glyma.14G001500.Wm82.a4.v1,0.8927359608087216
Glyma.20G232900.Wm82.a4.v1,0.8927309414339349
Glyma.11G124900.Wm82.a4.v1,0.8927209026843617
Glyma.06G224200.Wm82.a4.v1,0.8927058445600016
Glyma.08G274300.Wm82.a4.v1,0.8926958058104283
Glyma.19G079000.Wm82.a4.v1,0.8926958058104283
Glyma.18G099900.Wm82.a4.v1,0.8926932961230349
Glyma.04G228400.Wm82.a4.v1,0.8926456120625614
Glyma.11G014300.Wm82.a4.v1,0.8925502439416146
Glyma.10G159500.Wm82.a4.v1,0.8925000501937479
Glyma.02G074000.Wm82.a4.v1,0.8924749533198145
Glyma.02G251700.Wm82.a4.v1,0.8924598951954544
Glyma.10G028800.Wm82.a4.v1,0.8924197401971611
Glyma.02G002300.Wm82.a4.v1,0.8924147208223744
Glyma.07G248600.Wm82.a4.v1,0.8924147208223744
Glyma.10G160300.Wm82.a4.v1,0.892404682072801
Glyma.08G227400.Wm82.a4.v1,0.8923846045736543
Glyma.11G226800.Wm82.a4.v1,0.8923243720762142
Glyma.18G129200.Wm82.a4.v1,0.8921587327082539
Glyma.19G074500.Wm82.a4.v1,0.8921436745838939
Glyma.07G213200.Wm82.a4.v1,0.892078422711667
Glyma.19G037200.Wm82.a4.v1,0.8920533258377337
Glyma.20G167300.Wm82.a4.v1,0.8919228220932801
Glyma.12G182500.Wm82.a4.v1,0.8918977252193466
Glyma.15G172200.Wm82.a4.v1,0.8917772602244665
Glyma.18G144100.Wm82.a4.v1,0.8917772602244665
Glyma.08G249700.Wm82.a4.v1,0.8917772602244665
Glyma.05G190100.Wm82.a4.v1,0.8917722408496798
Glyma.13G259400.Wm82.a4.v1,0.8917622021001064
Glyma.07G189400.Wm82.a4.v1,0.8917571827253198
Glyma.13G223400.Wm82.a4.v1,0.891737105226173
Glyma.08G045100.Wm82.a4.v1,0.8917019696026663
Glyma.08G037900.Wm82.a4.v1,0.8917019696026663
Glyma.08G293900.Wm82.a4.v1,0.8916467564800129
Glyma.10G012200.Wm82.a4.v1,0.8916216596060794
Glyma.16G012100.Wm82.a4.v1,0.891566446483426
Glyma.16G031100.Wm82.a4.v1,0.891551388359066
Glyma.19G219100.Wm82.a4.v1,0.891425903989399
Glyma.05G243200.Wm82.a4.v1,0.8914008071154657
Glyma.14G149800.Wm82.a4.v1,0.8913907683658924
Glyma.06G114400.Wm82.a4.v1,0.8913706908667456
Glyma.13G062900.Wm82.a4.v1,0.8913255164936655
Glyma.02G302500.Wm82.a4.v1,0.8913104583693056
Glyma.19G149100.Wm82.a4.v1,0.8913004196197322
Glyma.10G241000.Wm82.a4.v1,0.8912903808701588
Glyma.18G091900.Wm82.a4.v1,0.8912903808701588
Glyma.09G103500.Wm82.a4.v1,0.8912502258718654
Glyma.20G052800.Wm82.a4.v1,0.8912150902483587
Glyma.12G009700.Wm82.a4.v1,0.8911473286887386
Glyma.05G002000.Wm82.a4.v1,0.8911297608769851
Glyma.07G029900.Wm82.a4.v1,0.8911197221274119
Glyma.08G133800.Wm82.a4.v1,0.8910996446282651
Glyma.04G086000.Wm82.a4.v1,0.8909189471359448
Glyma.02G255500.Wm82.a4.v1,0.890883811512438
Glyma.14G112200.Wm82.a4.v1,0.890868753388078
Glyma.06G092100.Wm82.a4.v1,0.8907834240167045
Glyma.09G267100.Wm82.a4.v1,0.8907733852671311
Glyma.12G049700.Wm82.a4.v1,0.8907583271427711
Glyma.12G013300.Wm82.a4.v1,0.8907332302688377
Glyma.02G004100.Wm82.a4.v1,0.8904069709077037
Glyma.13G162400.Wm82.a4.v1,0.8903818740337703
Glyma.11G229100.Wm82.a4.v1,0.8903818740337703
Glyma.02G049800.Wm82.a4.v1,0.890341719035477
Glyma.01G188100.Wm82.a4.v1,0.8903015640371835
Glyma.20G207500.Wm82.a4.v1,0.8902814865380368
Glyma.11G082400.Wm82.a4.v1,0.8902714477884635
Glyma.06G261400.Wm82.a4.v1,0.8901986668540567
Glyma.12G130000.Wm82.a4.v1,0.8901459634187966
Glyma.04G082900.Wm82.a4.v1,0.8901208665448632
Glyma.15G078300.Wm82.a4.v1,0.8900957696709297
Glyma.02G147300.Wm82.a4.v1,0.8900957696709297
Glyma.13G148300.Wm82.a4.v1,0.8900656534222098
Glyma.10G057600.Wm82.a4.v1,0.8900606340474231
Glyma.17G230100.Wm82.a4.v1,0.8900581243600297
Glyma.20G244900.Wm82.a4.v1,0.8900355371734897
Glyma.01G047000.Wm82.a4.v1,0.8899652659264762
Glyma.11G146300.Wm82.a4.v1,0.889874917180316
Glyma.08G293300.Wm82.a4.v1,0.889844800931596
Glyma.08G143000.Wm82.a4.v1,0.8898397815568093
Glyma.08G320400.Wm82.a4.v1,0.8897996265585159
Glyma.03G189300.Wm82.a4.v1,0.8897946071837292
Glyma.11G021400.Wm82.a4.v1,0.8897343746862891
Glyma.08G318900.Wm82.a4.v1,0.8896540646897022
Glyma.17G085800.Wm82.a4.v1,0.8896440259401289
Glyma.10G049400.Wm82.a4.v1,0.8895536771939687
Glyma.01G149300.Wm82.a4.v1,0.889548657819182
Glyma.19G120100.Wm82.a4.v1,0.889518541570462
Glyma.06G066300.Wm82.a4.v1,0.8894884253217419
Glyma.15G227600.Wm82.a4.v1,0.8894783865721686
Glyma.09G286000.Wm82.a4.v1,0.8894733671973819
Glyma.11G215400.Wm82.a4.v1,0.8894633284478085
Glyma.02G198100.Wm82.a4.v1,0.8893052181420282
Glyma.07G046800.Wm82.a4.v1,0.8892675728311281
Glyma.07G001400.Wm82.a4.v1,0.8892474953319814
Glyma.11G152600.Wm82.a4.v1,0.8892073403336881
Glyma.18G074000.Wm82.a4.v1,0.8892023209589014
Glyma.18G238700.Wm82.a4.v1,0.8891822434597546
Glyma.03G086400.Wm82.a4.v1,0.8891621659606079
Glyma.18G094600.Wm82.a4.v1,0.8891395787740679
Glyma.08G038100.Wm82.a4.v1,0.8891270303371012
Glyma.04G193500.Wm82.a4.v1,0.8890667978396611
Glyma.20G203900.Wm82.a4.v1,0.8889915072178609
Glyma.14G124300.Wm82.a4.v1,0.8889312747204208
Glyma.03G153902.Wm82.a4.v1,0.8889111972212741
Glyma.13G059000.Wm82.a4.v1,0.8888760615977673
Glyma.06G322000.Wm82.a4.v1,0.8888308872246873
Glyma.12G062600.Wm82.a4.v1,0.8888057903507539
Glyma.09G207400.Wm82.a4.v1,0.8888007709759672
Glyma.06G173200.Wm82.a4.v1,0.8887204609793804
Glyma.09G061900.Wm82.a4.v1,0.8887003834802337
Glyma.15G262600.Wm82.a4.v1,0.8886928544180537
Glyma.10G238800.Wm82.a4.v1,0.8886301122332202
Glyma.20G054600.Wm82.a4.v1,0.8885548216114201
Glyma.04G178500.Wm82.a4.v1,0.8885247053627
Glyma.08G348200.Wm82.a4.v1,0.8884745116148333
Glyma.18G204000.Wm82.a4.v1,0.8883992209930331
Glyma.20G237200.Wm82.a4.v1,0.8883088722468729
Glyma.12G195700.Wm82.a4.v1,0.8883088722468729
Glyma.15G095300.Wm82.a4.v1,0.8882034653763528
Glyma.09G014700.Wm82.a4.v1,0.8881633103780593
Glyma.08G087200.Wm82.a4.v1,0.8881231553797659
Glyma.11G222100.Wm82.a4.v1,0.8880905294436525
Glyma.07G127500.Wm82.a4.v1,0.8880679422571125
Glyma.14G096800.Wm82.a4.v1,0.8879625353865922
Glyma.06G306700.Wm82.a4.v1,0.8879524966370189
Glyma.15G059900.Wm82.a4.v1,0.8879424578874455
Glyma.05G025300.Wm82.a4.v1,0.8879324191378722
Glyma.10G214200.Wm82.a4.v1,0.8879273997630855
Glyma.06G045400.Wm82.a4.v1,0.8879273997630855
Glyma.13G199300.Wm82.a4.v1,0.8879073222639388
Glyma.07G115900.Wm82.a4.v1,0.8878972835143655
Glyma.02G295200.Wm82.a4.v1,0.8878721866404321
Glyma.20G107100.Wm82.a4.v1,0.887811954142992
Glyma.12G015700.Wm82.a4.v1,0.8877717991446985
Glyma.16G043400.Wm82.a4.v1,0.8877567410203385
Glyma.07G165200.Wm82.a4.v1,0.8877115666472584
Glyma.01G092100.Wm82.a4.v1,0.8877015278976851
Glyma.15G070700.Wm82.a4.v1,0.8875409079045115
Glyma.07G184300.Wm82.a4.v1,0.8875409079045115
Glyma.17G167200.Wm82.a4.v1,0.8874831850944647
Glyma.03G243700.Wm82.a4.v1,0.8874254622844179
Glyma.04G086800.Wm82.a4.v1,0.8873652297869777
Glyma.03G197600.Wm82.a4.v1,0.8872497841668842
Glyma.03G157300.Wm82.a4.v1,0.8872297066677375
Glyma.03G232900.Wm82.a4.v1,0.8871945710442307
Glyma.10G200700.Wm82.a4.v1,0.8870590479249905
Glyma.02G294900.Wm82.a4.v1,0.8870289316762704
Glyma.12G136800.Wm82.a4.v1,0.8869486216796836
Glyma.17G224300.Wm82.a4.v1,0.8868984279318168
Glyma.12G129100.Wm82.a4.v1,0.8868030598108699
Glyma.18G061700.Wm82.a4.v1,0.8867177304394964
Glyma.12G057600.Wm82.a4.v1,0.8866324010681229
Glyma.19G249000.Wm82.a4.v1,0.8866273816933363
Glyma.U008800.Wm82.a4.v1,0.8866223623185496
Glyma.17G052600.Wm82.a4.v1,0.8866173429437629
Glyma.20G240700.Wm82.a4.v1,0.8866073041941895
Glyma.06G082200.Wm82.a4.v1,0.8865520910715361
Glyma.20G094500.Wm82.a4.v1,0.8864366454514425
Glyma.13G193200.Wm82.a4.v1,0.8864316260766559
Glyma.05G072300.Wm82.a4.v1,0.8863161804565624
Glyma.15G041500.Wm82.a4.v1,0.8862810448330556
Glyma.15G100200.Wm82.a4.v1,0.8861354829642419
Glyma.17G134200.Wm82.a4.v1,0.8861154054650953
Glyma.10G244800.Wm82.a4.v1,0.8859246692232016
Glyma.04G234000.Wm82.a4.v1,0.8858744754753348
Glyma.05G232800.Wm82.a4.v1,0.8858042042283213
Glyma.02G119500.Wm82.a4.v1,0.885794165478748
Glyma.16G104300.Wm82.a4.v1,0.885794165478748
Glyma.17G099600.Wm82.a4.v1,0.885794165478748
Glyma.15G272000.Wm82.a4.v1,0.8857088361073745
Glyma.13G177800.Wm82.a4.v1,0.8857088361073745
Glyma.01G011300.Wm82.a4.v1,0.8856887586082277
Glyma.08G287600.Wm82.a4.v1,0.8855431967394142
Glyma.11G113901.Wm82.a4.v1,0.8855431967394142
Glyma.08G031400.Wm82.a4.v1,0.8853624992470938
Glyma.05G166900.Wm82.a4.v1,0.8853022667496536
Glyma.20G242100.Wm82.a4.v1,0.8852796795631136
Glyma.02G145200.Wm82.a4.v1,0.8852771698757202
Glyma.08G174200.Wm82.a4.v1,0.8852269761278535
Glyma.16G127500.Wm82.a4.v1,0.8852169373782801
Glyma.01G022600.Wm82.a4.v1,0.8852169373782801
Glyma.02G150200.Wm82.a4.v1,0.8852119180034935
Glyma.09G249200.Wm82.a4.v1,0.8852043889413135
Glyma.17G022300.Wm82.a4.v1,0.8851567048808401
Glyma.04G208000.Wm82.a4.v1,0.8851165498825466
Glyma.04G095200.Wm82.a4.v1,0.8851065111329732
Glyma.16G028800.Wm82.a4.v1,0.8850613367598932
Glyma.12G160300.Wm82.a4.v1,0.885001104262453
Glyma.10G136100.Wm82.a4.v1,0.884970988013733
Glyma.20G021100.Wm82.a4.v1,0.8848806392675729
Glyma.15G003700.Wm82.a4.v1,0.8848505230188528
Glyma.14G093600.Wm82.a4.v1,0.8848404842692794
Glyma.10G056800.Wm82.a4.v1,0.8848354648944927
Glyma.20G239700.Wm82.a4.v1,0.8846999417752525
Glyma.08G267700.Wm82.a4.v1,0.8846648061517457
Glyma.05G121000.Wm82.a4.v1,0.8846246511534523
Glyma.04G229800.Wm82.a4.v1,0.8846095930290923
Glyma.08G157600.Wm82.a4.v1,0.8845694380307989
Glyma.15G245600.Wm82.a4.v1,0.8845543799064388
Glyma.11G022300.Wm82.a4.v1,0.8845142249081455
Glyma.20G233800.Wm82.a4.v1,0.8844841086594254
Glyma.06G173500.Wm82.a4.v1,0.8843837211636919
Glyma.07G135300.Wm82.a4.v1,0.8843536049149718
Glyma.01G161900.Wm82.a4.v1,0.8843285080410385
Glyma.02G157002.Wm82.a4.v1,0.8842933724175317
Glyma.19G201600.Wm82.a4.v1,0.8842582367940249
Glyma.03G113800.Wm82.a4.v1,0.8841327524243581
Glyma.01G096200.Wm82.a4.v1,0.8840925974260646
Glyma.08G333900.Wm82.a4.v1,0.8840373843034112
Glyma.11G187500.Wm82.a4.v1,0.8840323649286245
Glyma.18G295600.Wm82.a4.v1,0.8839972293051177
Glyma.03G226600.Wm82.a4.v1,0.8839721324311843
Glyma.06G266000.Wm82.a4.v1,0.8838868030598108
Glyma.14G186700.Wm82.a4.v1,0.8838366093119441
Glyma.20G168400.Wm82.a4.v1,0.8838014736884374
Glyma.09G173500.Wm82.a4.v1,0.8837813961892906
Glyma.20G017700.Wm82.a4.v1,0.8837713574397174
Glyma.08G146400.Wm82.a4.v1,0.883635834320477
Glyma.12G179100.Wm82.a4.v1,0.883620776196117
Glyma.01G157000.Wm82.a4.v1,0.883605718071757
Glyma.14G087900.Wm82.a4.v1,0.8834651755777301
Glyma.19G053500.Wm82.a4.v1,0.8834400787037967
Glyma.17G035700.Wm82.a4.v1,0.8833447105828498
Glyma.11G183300.Wm82.a4.v1,0.8833296524584898
Glyma.20G058100.Wm82.a4.v1,0.8832744393358364
Glyma.12G077300.Wm82.a4.v1,0.8832192262131829
Glyma.05G192600.Wm82.a4.v1,0.8832142068383962
Glyma.20G160500.Wm82.a4.v1,0.8832091874636095
Glyma.06G132500.Wm82.a4.v1,0.8831891099644629
Glyma.04G202300.Wm82.a4.v1,0.8831037805930894
Glyma.11G100400.Wm82.a4.v1,0.8830335093460758
Glyma.11G155300.Wm82.a4.v1,0.8830234705965025
Glyma.11G102600.Wm82.a4.v1,0.8830084124721425
Glyma.01G234300.Wm82.a4.v1,0.8829782962234224
Glyma.15G156900.Wm82.a4.v1,0.8829582187242757
Glyma.16G012300.Wm82.a4.v1,0.8829130443511957
Glyma.06G175800.Wm82.a4.v1,0.8828477924789688
Glyma.19G000900.Wm82.a4.v1,0.8827925793563154
Glyma.18G005800.Wm82.a4.v1,0.8827273274840886
Glyma.17G001900.Wm82.a4.v1,0.8827072499849419
Glyma.01G061500.Wm82.a4.v1,0.8826921918605819
Glyma.04G245200.Wm82.a4.v1,0.8826470174875017
Glyma.05G082200.Wm82.a4.v1,0.8826269399883551
Glyma.10G294900.Wm82.a4.v1,0.8826068624892084
Glyma.13G258500.Wm82.a4.v1,0.8826068624892084
Glyma.03G014000.Wm82.a4.v1,0.8825667074909149
Glyma.19G208200.Wm82.a4.v1,0.8825039653060814
